datetime,pressure,temp,pressure_atmo,temp_atmo,wl_corr,wl_final
2022-09-25T00:00:00+00:00,650.9766332029797,-0.325,648.9066092906345,0.674,2.070023912345164,2.070023912345164
2022-09-25T01:00:00+00:00,651.2519565804837,-0.102,648.9168064527643,0.232,2.33515012771943,2.33515012771943
2022-09-25T02:00:00+00:00,651.7414203627131,0.01,649.0595667225812,0.121,2.681853640131976,2.681853640131976
2022-09-25T03:00:00+00:00,651.6394487414153,0.01,648.8964121285046,-0.102,2.743036612910714,2.743036612910714
2022-09-25T04:00:00+00:00,653.6992754916306,0.01,649.0595667225812,0.121,4.6397087690494345,4.6397087690494345
2022-09-25T05:00:00+00:00,650.0996772598186,0.01,649.3144957758257,0.453,0.7851814839929148,0.7851814839929148
2022-09-25T06:00:00+00:00,648.9168064527643,0.343,649.1921298302683,0.893,-0.2753233775040371,-0.2753233775040371
2022-09-25T07:00:00+00:00,649.3552844243447,0.784,648.8658206421153,1.221,0.48946378222944986,0.48946378222944986
2022-09-25T08:00:00+00:00,649.5898191533297,1.656,648.927003614894,1.764,0.662815538435666,0.662815538435666
2022-09-25T09:00:00+00:00,649.8855368550933,2.195,648.927003614894,1.764,0.9585332401992446,0.9585332401992446
2022-09-25T10:00:00+00:00,650.0894800976889,3.049,649.0901582089705,2.624,0.9993218887184412,0.9993218887184412
2022-09-25T11:00:00+00:00,650.1506630704675,2.41,649.5490305048105,2.303,0.6016325656570416,0.6016325656570416
2022-09-25T12:00:00+00:00,650.3546063130631,0.893,649.9263255036124,2.517,0.4282808094507118,0.4282808094507118
2022-09-25T13:00:00+00:00,650.7522956361245,-0.213,650.4667750964907,2.624,0.28552053963380786,0.28552053963380786
2022-09-25T14:00:00+00:00,651.2111679319646,-0.549,650.8440700952925,2.517,0.3670978366720874,0.3670978366720874
2022-09-25T15:00:00+00:00,651.7108288763237,-0.437,651.5272799579877,2.517,0.18354891833598685,0.18354891833598685
2022-09-25T16:00:00+00:00,652.1187153615149,-0.437,651.8739834704002,2.517,0.24473189111472493,0.24473189111472493
2022-09-25T17:00:00+00:00,652.1187153615149,-0.437,651.8026033354918,1.656,0.31611202602312005,0.31611202602312005
2022-09-25T18:00:00+00:00,652.2206869828127,-0.437,651.8943777946598,2.088,0.3263091881528908,0.3263091881528908
2022-09-25T19:00:00+00:00,652.0167437402172,-0.437,651.7414203627131,1.872,0.2753233775040371,0.2753233775040371
2022-09-25T20:00:00+00:00,651.9249692810491,-0.549,651.6904345520642,1.656,0.2345347289849542,0.2345347289849542
2022-09-25T21:00:00+00:00,652.0371380644767,-0.549,651.6292515792856,1.112,0.4078864851911703,0.4078864851911703
2022-09-25T22:00:00+00:00,652.0371380644767,-0.549,651.4151111745601,0.674,0.6220268899165831,0.6220268899165831
2022-09-25T23:00:00+00:00,652.2410813070722,-0.549,651.5884629307664,0.453,0.6526183763058953,0.6526183763058953
